Germany 1974,Erich HAMANN,50516,1,0,0,70,2
Germany 1974,Orjan PERSSON,56161,1,0,0,119,2
Germany 1974,Hans-Juergen KREISCHE,174680,1,0,0,134,3
Germany 1974,Juan MASNIK,53785,1,0,0,152,3
Germany 1974,MIRANDINHA,63907,1,0,0,174,4
Germany 1974,Leonardo VELIZ,59542,1,0,0,176,3
Germany 1974,Eberhard VOGEL,59692,1,0,0,187,3
Germany 1974,Stanislav KARASI,51873,1,0,0,220,4
Germany 1974,Kidumu MANTANTU,52144,1,0,0,230,3
Germany 1974,Walter MANTEGAZZA,53588,1,0,0,242,3
Germany 1974,Angel BARGAS,46230,1,0,0,247,3
Germany 1974,Dusan BAJEVIC,46091,1,0,0,250,3
Germany 1974,Baudilio JAUREGUI,51482,1,0,0,270,3
Germany 1974,Carlos REINOSO,56790,1,0,0,270,3
Germany 1974,Davie HAY,173624,1,0,0,270,3
Germany 1974,Georgi DENEV,48423,1,0,0,270,3
Germany 1974,Guillermo PAEZ,55805,1,0,0,270,3
Germany 1974,James HOLTON,50977,1,0,0,270,3
Germany 1974,Jimmy MACKAY,53360,1,0,0,270,3
Germany 1974,Joe JORDAN,174645,1,0,0,270,3
Germany 1974,Muepu ILUNGA,54841,1,0,0,270,3
Germany 1974,Pablo FORLAN,49538,1,0,0,270,3
Germany 1974,Rolando GARCIA,49778,1,0,0,270,3
Germany 1974,Romeo BENETTI,174389,1,0,0,270,3
Germany 1974,Tsonyo VASILEV,59500,1,0,0,270,3
Germany 1974,Victor ESPARRAGO,174527,1,0,0,270,3
Germany 1974,Rene HOUSEMAN,174617,1,0,0,328,6
Germany 1974,Joachim STREICH,44670,1,0,0,350,4
Germany 1974,Bjorn ANDERSSON,45594,1,0,0,360,4
Germany 1974,DIRCEU,63751,1,0,0,360,4
Germany 1974,Siegmar WAETZLICH,59841,1,0,0,360,4
Germany 1974,ZE MARIA,181327,1,0,0,360,4
Germany 1974,Bjorn NORDQVIST,174808,1,0,0,450,5
Germany 1974,Andrzej SZARMACH,44679,1,0,0,460,6
Germany 1974,CARPEGIANI,174458,1,0,0,475,6
Germany 1974,Adam MUSIAL,54782,1,0,0,521,6
Germany 1974,Ivan BULJAN,47047,1,0,0,540,6
Germany 1974,Jovan ACIMOVIC,44956,1,0,0,540,6
Germany 1974,Juergen CROY,48073,1,0,0,540,6
Germany 1974,Ramon HEREDIA,50792,1,0,0,540,6
Germany 1974,Wolfgang OVERATH,174828,1,0,0,594,7
Germany 1974,Jerzy GORGON,174569,1,0,0,630,7
Germany 1974,MARINHO CHAGAS,44351,1,0,0,630,7
Germany 1974,RIVELINO,63896,1,0,0,630,7
Germany 1974,Wim JANSEN,174635,1,0,0,630,7
Germany 2006,Zinedine ZIDANE,163331,3,0,1,559,6
Germany 2006,Asamoah GYAN,208353,2,1,0,255,3
Germany 2006,COSTINHA,177657,2,1,0,286,5
Germany 2006,Vyacheslav SVIDERSKYI,229846,3,0,0,200,3
Germany 2006,Sulley MUNTARI,183000,3,0,0,270,3
Germany 2006,Gianluca ZAMBROTTA,177655,3,0,0,600,6
Germany 2006,Willy SAGNOL,181292,3,0,0,660,7
Germany 2006,Daniele DE ROSSI,209119,1,0,1,177,3
Germany 2006,Albert NADJ,158775,1,1,0,165,3
Germany 2006,ANDRE,205056,1,1,0,169,2
Germany 2006,Khalid BOULAHROUZ,218246,1,1,0,201,4
Germany 2006,Zied JAZIRI,176953,1,1,0,225,3
Germany 2006,Brett EMERTON,178306,1,1,0,267,3
Germany 2006,Giovanni VAN BRONCKHORST,155679,1,1,0,270,3
Germany 2006,Teddy LUCIC,185507,1,1,0,305,4
Germany 2006,DECO,199026,1,1,0,338,4
Germany 2006,Louis SAHA,209791,2,0,0,29,3
Germany 2006,Ognjen KOROMAN,217015,2,0,0,97,2
Germany 2006,David ODONKOR,196757,2,0,0,122,4
Germany 2006,Vratislav LOKVENC,154901,2,0,0,135,2
Germany 2006,Marcus ALLBACK,177703,2,0,0,165,4
Germany 2006,Alaixys ROMAO,238679,2,0,0,180,2
Germany 2006,Tsuneyasu MIYAMOTO,177760,2,0,0,180,2
Germany 2006,Didier DROGBA,212306,2,0,0,180,2
Germany 2006,Robert KOVAC,179049,2,0,0,180,2
Germany 2006,Javad NEKONAM,185641,2,0,0,180,2
Germany 2006,Aurtis WHITLEY,180653,2,0,0,181,3
Germany 2006,Mehrzad MADANCHI,184086,2,0,0,183,3
Germany 2006,Riadh BOUAZIZI,213370,2,0,0,191,3
Germany 2006,Mark VAN BOMMEL,179568,2,0,0,217,3
Germany 2006,Gerardo TORRADO,70097,2,0,0,218,3
Germany 2006,Moustapha SALIFOU,4309,2,0,0,241,3
Germany 2006,ZE KALANGA,214617,2,0,0,243,3
Germany 2006,Tim BOROWSKI,191193,2,0,0,246,6
Germany 2006,Igor TUDOR,155712,2,0,0,250,3
Germany 2006,LEE Chun Soo,178469,2,0,0,252,3
Germany 2006,Carlos PAREDES,170674,2,0,0,270,3
Germany 2006,LOCO,209201,2,0,0,270,3
Germany 2006,Michael ESSIEN,175524,2,0,0,270,3
Germany 2006,Radhi JAIDI,158268,2,0,0,270,3
Germany 2006,Carles PUYOL,177914,2,0,0,270,3
Germany 2006,Luis MARIN,170171,2,0,0,270,3
Germany 2006,Goran GAVRANCIC,216917,2,0,0,270,3
Germany 2006,Artur BORUC,216129,2,0,0,270,3
Germany 2006,Tim CAHILL,213001,2,0,0,273,4
Germany 2006,Owen HARGREAVES,182050,2,0,0,307,4
Germany 2006,Andriy RUSOL,216223,2,0,0,314,4
Germany 2006,Antonio VALENCIA,202544,2,0,0,316,4
Germany 2006,Maksym KALINICHENKO,216226,2,0,0,330,4
Germany 2006,Vince GRELLA,178324,2,0,0,333,4
Germany 2006,CAFU (Marcos Evangelista de Moraes),76824,2,0,0,346,4
Germany 2006,Mauro CAMORANESI,214022,2,0,0,353,5
Germany 2006,Stephen APPIAH,155382,2,0,0,360,4
Germany 2006,Ulises DE LA CRUZ,155010,2,0,0,360,4
Germany 2006,Rafael MARQUEZ,178119,2,0,0,390,4
Germany 2006,PETIT,182197,2,0,0,393,6
Germany 2006,RONALDO,92699,2,0,0,411,5
Germany 2006,Gabriel HEINZE,201964,2,0,0,420,4
Germany 2006,Juan SORIN,153977,2,0,0,420,4
Germany 2006,JUAN,185324,2,0,0,450,5
